hour,intersection_id,approach,vehicle_count
13.25,4,N,0
13.25,4,S,0
13.25,4,E,0
13.25,4,W,0
13.25,5,N,0
13.25,5,S,0
13.25,5,E,0
13.25,5,W,0
13.25,6,N,0
13.25,6,S,0
13.25,6,E,0
13.25,6,W,1
13.25,7,N,0
13.25,7,S,0
13.25,7,E,0
13.25,7,W,0
13.25,8,N,0
13.25,8,S,0
13.25,8,E,0
13.25,8,W,0
13.25,9,N,0
13.25,9,S,0
13.25,9,E,0
13.25,9,W,0
13.25,10,N,0
13.25,10,S,0
13.25,10,E,0
13.25,10,W,0
13.25,11,N,0
13.25,11,S,1
13.25,11,E,0
13.25,11,W,0
13.333,0,N,0
13.333,0,S,0
13.333,0,E,0
13.333,0,W,0
13.333,1,N,0
13.333,1,S,0
13.333,1,E,0
13.333,1,W,0
13.333,2,N,0
13.333,2,S,0
13.333,2,E,0
13.333,2,W,0
13.333,3,N,0
13.333,3,S,1
13.333,3,E,0
13.333,3,W,0
13.333,4,N,0
13.333,4,S,0
13.333,4,E,1
13.333,4,W,1
13.333,5,N,0
13.333,5,S,0
13.333,5,E,0
13.333,5,W,0
13.333,6,N,0
13.333,6,S,0
13.333,6,E,0
13.333,6,W,0
13.333,7,N,0
13.333,7,S,0
13.333,7,E,0
13.333,7,W,0
13.333,8,N,0
13.333,8,S,0
13.333,8,E,0
13.333,8,W,0
13.333,9,N,0
13.333,9,S,1
13.333,9,E,0
13.333,9,W,0
13.333,10,N,0
13.333,10,S,0
13.333,10,E,0
13.333,10,W,0
13.333,11,N,1
13.333,11,S,0
13.333,11,E,0
13.333,11,W,0
13.417,0,N,0
13.417,0,S,0
13.417,0,E,0
13.417,0,W,0
13.417,1,N,0
13.417,1,S,0
13.417,1,E,0
13.417,1,W,1
13.417,2,N,0
13.417,2,S,1
13.417,2,E,0
13.417,2,W,0
13.417,3,N,0
13.417,3,S,1
13.417,3,E,0
13.417,3,W,0
13.417,4,N,0
13.417,4,S,0
13.417,4,E,0
13.417,4,W,0
13.417,5,N,0
13.417,5,S,0
13.417,5,E,1
13.417,5,W,0
13.417,6,N,0
13.417,6,S,0
13.417,6,E,0
13.417,6,W,0
13.417,7,N,0
13.417,7,S,0
13.417,7,E,0
13.417,7,W,0
13.417,8,N,0
13.417,8,S,0
13.417,8,E,0
13.417,8,W,0
13.417,9,N,0
13.417,9,S,0
13.417,9,E,0
13.417,9,W,0
13.417,10,N,0
13.417,10,S,0
13.417,10,E,0
13.417,10,W,0
13.417,11,N,0
13.417,11,S,0
13.417,11,E,0
13.417,11,W,0
13.5,0,N,0
13.5,0,S,1
13.5,0,E,0
13.5,0,W,0
13.5,1,N,0
13.5,1,S,1
13.5,1,E,0
13.5,1,W,0
13.5,2,N,0
13.5,2,S,0
13.5,2,E,0
13.5,2,W,0
13.5,3,N,0
13.5,3,S,1
13.5,3,E,1
13.5,3,W,1
13.5,4,N,0
13.5,4,S,0
13.5,4,E,0
13.5,4,W,1
13.5,5,N,0
13.5,5,S,0
13.5,5,E,0
13.5,5,W,0
13.5,6,N,0
13.5,6,S,0
13.5,6,E,0
13.5,6,W,0
13.5,7,N,0
13.5,7,S,0
13.5,7,E,1
13.5,7,W,0
13.5,8,N,0
13.5,8,S,0
13.5,8,E,0
13.5,8,W,0
13.5,9,N,0
13.5,9,S,1
13.5,9,E,0
13.5,9,W,0
13.5,10,N,0
13.5,10,S,0
13.5,10,E,0
13.5,10,W,0
13.5,11,N,0
13.5,11,S,0
13.5,11,E,0
13.5,11,W,0
13.583,0,N,0
13.583,0,S,1
13.583,0,E,0
13.583,0,W,0
13.583,1,N,0
13.583,1,S,0
13.583,1,E,0
13.583,1,W,1
13.583,2,N,1
13.583,2,S,0
13.583,2,E,0
13.583,2,W,0
13.583,3,N,0
13.583,3,S,0
13.583,3,E,0
13.583,3,W,0
13.583,4,N,0
13.583,4,S,0
13.583,4,E,0
13.583,4,W,1
13.583,5,N,0
13.583,5,S,0
13.583,5,E,0
13.583,5,W,0
13.583,6,N,0
13.583,6,S,0
13.583,6,E,0
13.583,6,W,0
13.583,7,N,0
13.583,7,S,0
13.583,7,E,0
13.583,7,W,0
13.583,8,N,1
13.583,8,S,0
13.583,8,E,0
13.583,8,W,0
13.583,9,N,0
13.583,9,S,1
13.583,9,E,1
13.583,9,W,0
13.583,10,N,0
13.583,10,S,0
13.583,10,E,0
13.583,10,W,1
13.583,11,N,1
13.583,11,S,0
13.583,11,E,0
13.583,11,W,0
13.667,0,N,0
13.667,0,S,0
13.667,0,E,0
13.667,0,W,0
13.667,1,N,0
13.667,1,S,0
13.667,1,E,0
13.667,1,W,1
13.667,2,N,0
13.667,2,S,0
13.667,2,E,0
13.667,2,W,0
13.667,3,N,0
13.667,3,S,0
13.667,3,E,1
13.667,3,W,1
13.667,4,N,1
13.667,4,S,0
13.667,4,E,0
13.667,4,W,0
13.667,5,N,0
13.667,5,S,0
13.667,5,E,0
13.667,5,W,0
13.667,6,N,0
13.667,6,S,0
13.667,6,E,0
13.667,6,W,0
13.667,7,N,0
13.667,7,S,0
13.667,7,E,0
13.667,7,W,0
13.667,8,N,0
13.667,8,S,0
13.667,8,E,0
13.667,8,W,0
13.667,9,N,0
13.667,9,S,0
13.667,9,E,0
13.667,9,W,0
13.667,10,N,0
13.667,10,S,0
13.667,10,E,0
13.667,10,W,0
13.667,11,N,0
13.667,11,S,0
13.667,11,E,0
13.667,11,W,0
13.75,0,N,0
13.75,0,S,0
13.75,0,E,0
13.75,0,W,0
13.75,1,N,0
13.75,1,S,0
13.75,1,E,0
13.75,1,W,0
13.75,2,N,0
13.75,2,S,0
13.75,2,E,0
13.75,2,W,0
13.75,3,N,0
13.75,3,S,0
13.75,3,E,0
13.75,3,W,0
13.75,4,N,0
13.75,4,S,0
13.75,4,E,0
13.75,4,W,0
13.75,5,N,0
13.75,5,S,0
13.75,5,E,0
13.75,5,W,0
13.75,6,N,0
13.75,6,S,0
13.75,6,E,0
13.75,6,W,0
13.75,7,N,0
13.75,7,S,1
13.75,7,E,0
13.75,7,W,0
13.75,8,N,0
13.75,8,S,0
13.75,8,E,0
13.75,8,W,0
13.75,9,N,0
13.75,9,S,0
13.75,9,E,0
13.75,9,W,0
13.75,10,N,0
13.75,10,S,1
13.75,10,E,0
13.75,10,W,0
13.75,11,N,0
13.75,11,S,0
13.75,11,E,0
13.75,11,W,0
13.833,0,N,0
13.833,0,S,0
13.833,0,E,0
13.833,0,W,0
13.833,1,N,0
13.833,1,S,0
13.833,1,E,0
13.833,1,W,0
13.833,2,N,0
13.833,2,S,0
13.833,2,E,0
13.833,2,W,0
13.833,3,N,0
13.833,3,S,0
13.833,3,E,0
13.833,3,W,1
13.833,4,N,0
13.833,4,S,0
13.833,4,E,0
13.833,4,W,0
13.833,5,N,0
13.833,5,S,0
13.833,5,E,0
13.833,5,W,0
13.833,6,N,0
13.833,6,S,0
13.833,6,E,0
13.833,6,W,0
13.833,7,N,0
13.833,7,S,0
13.833,7,E,0
13.833,7,W,0
13.833,8,N,0
13.833,8,S,1
13.833,8,E,0
13.833,8,W,0
13.833,9,N,1
13.833,9,S,0
13.833,9,E,0
13.833,9,W,0
13.833,10,N,0
13.833,10,S,0
13.833,10,E,0
13.833,10,W,0
13.833,11,N,0
13.833,11,S,0
13.833,11,E,0
13.833,11,W,0
13.917,0,N,1
13.917,0,S,0
13.917,0,E,0
13.917,0,W,0
13.917,1,N,1
13.917,1,S,0
13.917,1,E,0
13.917,1,W,1
13.917,2,N,0
13.917,2,S,0
13.917,2,E,0
13.917,2,W,0
13.917,3,N,0
13.917,3,S,0
13.917,3,E,0
13.917,3,W,0
13.917,4,N,0
13.917,4,S,0
13.917,4,E,0
13.917,4,W,0
13.917,5,N,0
13.917,5,S,1
13.917,5,E,0
13.917,5,W,0
13.917,6,N,0
13.917,6,S,0
13.917,6,E,0
13.917,6,W,0
13.917,7,N,0
13.917,7,S,0
13.917,7,E,0
13.917,7,W,0
13.917,8,N,0
13.917,8,S,0
13.917,8,E,0
13.917,8,W,0
13.917,9,N,0
13.917,9,S,0
13.917,9,E,0
13.917,9,W,0
13.917,10,N,0
13.917,10,S,1
13.917,10,E,0
13.917,10,W,0
13.917,11,N,0
13.917,11,S,0
13.917,11,E,0
13.917,11,W,0
14.0,0,N,0
14.0,0,S,1
14.0,0,E,0
14.0,0,W,0
14.0,1,N,0
14.0,1,S,1
14.0,1,E,0
14.0,1,W,0
14.0,2,N,0
14.0,2,S,0
14.0,2,E,0
14.0,2,W,0
14.0,3,N,0
14.0,3,S,0
14.0,3,E,0
14.0,3,W,0
14.0,4,N,0
14.0,4,S,0
14.0,4,E,0
14.0,4,W,0
14.0,5,N,0
14.0,5,S,0
14.0,5,E,0
14.0,5,W,0
14.0,6,N,0
14.0,6,S,0
14.0,6,E,0
14.0,6,W,0
14.0,7,N,0
14.0,7,S,0
14.0,7,E,0
14.0,7,W,0
14.0,8,N,0
14.0,8,S,0
14.0,8,E,0
14.0,8,W,0
14.0,9,N,1
14.0,9,S,0
14.0,9,E,1
14.0,9,W,0
14.0,10,N,1
14.0,10,S,0
14.0,10,E,0
14.0,10,W,0
14.0,11,N,1
14.0,11,S,0
14.0,11,E,0
14.0,11,W,1
14.083,0,N,0
14.083,0,S,0
14.083,0,E,0
14.083,0,W,0
14.083,1,N,0
14.083,1,S,0
14.083,1,E,0
14.083,1,W,0
14.083,2,N,0
14.083,2,S,0
14.083,2,E,0
14.083,2,W,0
14.083,3,N,0
14.083,3,S,0
14.083,3,E,0
14.083,3,W,0
14.083,4,N,0
14.083,4,S,0
14.083,4,E,0
14.083,4,W,0
14.083,5,N,0
14.083,5,S,0
14.083,5,E,0
14.083,5,W,0
14.083,6,N,0
14.083,6,S,1
14.083,6,E,0
14.083,6,W,0
14.083,7,N,0
14.083,7,S,0
14.083,7,E,0
14.083,7,W,0
14.083,8,N,0
14.083,8,S,0
14.083,8,E,0
14.083,8,W,0
14.083,9,N,0
14.083,9,S,1
14.083,9,E,0
14.083,9,W,0
14.083,10,N,0
14.083,10,S,0
14.083,10,E,0
14.083,10,W,0
14.083,11,N,0
14.083,11,S,0
14.083,11,E,0
14.083,11,W,1
14.167,0,N,1
14.167,0,S,0
14.167,0,E,0
14.167,0,W,0
14.167,1,N,0
14.167,1,S,0
14.167,1,E,0
14.167,1,W,0
14.167,2,N,0
14.167,2,S,0
14.167,2,E,0
14.167,2,W,3
14.167,3,N,0
14.167,3,S,0
14.167,3,E,1
14.167,3,W,0
14.167,4,N,1
14.167,4,S,0
14.167,4,E,0
14.167,4,W,0
14.167,5,N,0
14.167,5,S,0
14.167,5,E,0
14.167,5,W,1
14.167,6,N,0
14.167,6,S,0
14.167,6,E,0
14.167,6,W,1
14.167,7,N,0
14.167,7,S,0
14.167,7,E,0
14.167,7,W,0
14.167,8,N,1
14.167,8,S,0
14.167,8,E,0
14.167,8,W,1
14.167,9,N,0
14.167,9,S,0
14.167,9,E,1
14.167,9,W,0
14.167,10,N,1
14.167,10,S,0
14.167,10,E,0
14.167,10,W,0
14.167,11,N,1
14.167,11,S,0
14.167,11,E,0
14.167,11,W,0
14.25,0,N,0
14.25,0,S,0
14.25,0,E,0
14.25,0,W,0
14.25,1,N,0
14.25,1,S,0
14.25,1,E,0
14.25,1,W,0
14.25,2,N,1
14.25,2,S,1
14.25,2,E,0
14.25,2,W,0
14.25,3,N,0
14.25,3,S,0
14.25,3,E,0
14.25,3,W,0
14.25,4,N,0
14.25,4,S,1
14.25,4,E,0
14.25,4,W,0
14.25,5,N,0
14.25,5,S,0
14.25,5,E,0
14.25,5,W,0
14.25,6,N,2
14.25,6,S,0
14.25,6,E,0
14.25,6,W,0
14.25,7,N,0
14.25,7,S,0
14.25,7,E,0
14.25,7,W,0
14.25,8,N,0
14.25,8,S,0
14.25,8,E,0
14.25,8,W,0
14.25,9,N,0
14.25,9,S,0
14.25,9,E,0
14.25,9,W,0
14.25,10,N,0
14.25,10,S,0
14.25,10,E,0
14.25,10,W,0
14.25,11,N,1
14.25,11,S,1
14.25,11,E,0
14.25,11,W,0
14.333,0,N,0
14.333,0,S,0
14.333,0,E,0
14.333,0,W,0
14.333,1,N,0
14.333,1,S,0
14.333,1,E,0
14.333,1,W,0
14.333,2,N,0
14.333,2,S,0
14.333,2,E,0
14.333,2,W,1
14.333,3,N,0
14.333,3,S,0
14.333,3,E,0
14.333,3,W,0
14.333,4,N,0
14.333,4,S,0
14.333,4,E,0
14.333,4,W,0
14.333,5,N,0
14.333,5,S,0
14.333,5,E,1
14.333,5,W,0
14.333,6,N,0
14.333,6,S,0
14.333,6,E,0
14.333,6,W,0
14.333,7,N,0
14.333,7,S,1
14.333,7,E,0
14.333,7,W,1
14.333,8,N,0
14.333,8,S,0
14.333,8,E,0
14.333,8,W,0
14.333,9,N,0
14.333,9,S,0
14.333,9,E,0
14.333,9,W,0
14.333,10,N,0
14.333,10,S,0
14.333,10,E,0
14.333,10,W,0
14.333,11,N,1
14.333,11,S,0
14.333,11,E,1
14.333,11,W,0
14.417,0,N,0
14.417,0,S,0
14.417,0,E,0
14.417,0,W,1
14.417,1,N,0
14.417,1,S,0
14.417,1,E,0
14.417,1,W,0
14.417,2,N,0
14.417,2,S,0
14.417,2,E,0
14.417,2,W,0
14.417,3,N,0
14.417,3,S,0
14.417,3,E,0
14.417,3,W,0
14.417,4,N,1
14.417,4,S,1
14.417,4,E,0
14.417,4,W,0
14.417,5,N,0
14.417,5,S,0
14.417,5,E,0
14.417,5,W,0
14.417,6,N,0
14.417,6,S,0
14.417,6,E,0
14.417,6,W,0
14.417,7,N,0
14.417,7,S,0
14.417,7,E,0
14.417,7,W,0
14.417,8,N,1
14.417,8,S,0
14.417,8,E,0
14.417,8,W,0
14.417,9,N,0
14.417,9,S,1
14.417,9,E,0
14.417,9,W,0
14.417,10,N,0
14.417,10,S,0
14.417,10,E,0
14.417,10,W,0
14.417,11,N,0
14.417,11,S,0
14.417,11,E,0
14.417,11,W,0
14.5,0,N,0
14.5,0,S,0
14.5,0,E,1
14.5,0,W,0
14.5,1,N,0
14.5,1,S,1
14.5,1,E,0
14.5,1,W,0
14.5,2,N,1
14.5,2,S,0
14.5,2,E,1
14.5,2,W,0
14.5,3,N,0
14.5,3,S,1
14.5,3,E,0
14.5,3,W,0
14.5,4,N,0
14.5,4,S,0
14.5,4,E,1
14.5,4,W,0
14.5,5,N,0
14.5,5,S,0
14.5,5,E,0
14.5,5,W,1
14.5,6,N,0
14.5,6,S,0
14.5,6,E,0
14.5,6,W,0
14.5,7,N,0
14.5,7,S,0
14.5,7,E,0
14.5,7,W,0
14.5,8,N,0
14.5,8,S,0
14.5,8,E,0
14.5,8,W,0
14.5,9,N,0
14.5,9,S,0
14.5,9,E,0
14.5,9,W,0
14.5,10,N,0
14.5,10,S,0
14.5,10,E,0
14.5,10,W,0
14.5,11,N,0
14.5,11,S,0
14.5,11,E,0
14.5,11,W,1
14.583,0,N,0
14.583,0,S,0
14.583,0,E,0
14.583,0,W,1
14.583,1,N,0
14.583,1,S,0
14.583,1,E,0
14.583,1,W,1
14.583,2,N,0
14.583,2,S,0
14.583,2,E,0
14.583,2,W,0
14.583,3,N,0
14.583,3,S,2
14.583,3,E,0
14.583,3,W,0
14.583,4,N,1
14.583,4,S,0
14.583,4,E,0
14.583,4,W,0
14.583,5,N,0
14.583,5,S,1
14.583,5,E,0
14.583,5,W,0
14.583,6,N,0
14.583,6,S,0
14.583,6,E,0
14.583,6,W,0
14.583,7,N,1
14.583,7,S,0
14.583,7,E,0
14.583,7,W,0
14.583,8,N,0
14.583,8,S,0
14.583,8,E,0
14.583,8,W,0
14.583,9,N,0
14.583,9,S,1
14.583,9,E,0
14.583,9,W,0
14.583,10,N,0
14.583,10,S,0
14.583,10,E,0
14.583,10,W,0
14.583,11,N,0
14.583,11,S,1
14.583,11,E,0
14.583,11,W,0
14.667,0,N,0
14.667,0,S,2
14.667,0,E,0
14.667,0,W,0
14.667,1,N,0
14.667,1,S,0
14.667,1,E,0
14.667,1,W,0
14.667,2,N,0
14.667,2,S,0
14.667,2,E,1
14.667,2,W,0
14.667,3,N,0
14.667,3,S,0
14.667,3,E,0
14.667,3,W,0
14.667,4,N,1
14.667,4,S,0
14.667,4,E,1
14.667,4,W,0
14.667,5,N,0
14.667,5,S,0
14.667,5,E,0
14.667,5,W,0
14.667,6,N,0
14.667,6,S,0
14.667,6,E,0
14.667,6,W,0
14.667,7,N,1
14.667,7,S,0
14.667,7,E,0
14.667,7,W,0
14.667,8,N,0
14.667,8,S,1
14.667,8,E,0
14.667,8,W,0
14.667,9,N,0
14.667,9,S,2
14.667,9,E,1
14.667,9,W,0
14.667,10,N,0
14.667,10,S,0
14.667,10,E,0
14.667,10,W,0
14.667,11,N,0
14.667,11,S,0
14.667,11,E,0
14.667,11,W,0
14.75,0,N,2
14.75,0,S,0
14.75,0,E,0
14.75,0,W,0
14.75,1,N,0
14.75,1,S,0
14.75,1,E,0
14.75,1,W,0
14.75,2,N,3
14.75,2,S,0
14.75,2,E,0
14.75,2,W,0
14.75,3,N,0
14.75,3,S,0
14.75,3,E,0
14.75,3,W,0
14.75,4,N,0
14.75,4,S,0
14.75,4,E,0
14.75,4,W,0
14.75,5,N,0
14.75,5,S,0
14.75,5,E,0
14.75,5,W,0
14.75,6,N,0
14.75,6,S,0
14.75,6,E,1
14.75,6,W,0
14.75,7,N,0
14.75,7,S,0
14.75,7,E,0
14.75,7,W,0
14.75,8,N,2
14.75,8,S,0
14.75,8,E,0
14.75,8,W,0
14.75,9,N,0
14.75,9,S,1
14.75,9,E,2
14.75,9,W,0
14.75,10,N,1
14.75,10,S,0
14.75,10,E,0
14.75,10,W,0
14.75,11,N,0
14.75,11,S,0
14.75,11,E,1
14.75,11,W,0
14.833,0,N,1
14.833,0,S,2
14.833,0,E,0
14.833,0,W,2
14.833,1,N,1
14.833,1,S,0
14.833,1,E,0
14.833,1,W,2
14.833,2,N,2
14.833,2,S,0
14.833,2,E,0
14.833,2,W,0
14.833,3,N,0
14.833,3,S,0
14.833,3,E,0
14.833,3,W,0
14.833,4,N,0
14.833,4,S,0
14.833,4,E,0
14.833,4,W,0
14.833,5,N,2
14.833,5,S,0
14.833,5,E,1
14.833,5,W,0
14.833,6,N,0
14.833,6,S,0
14.833,6,E,0
14.833,6,W,1
14.833,7,N,2
14.833,7,S,1
14.833,7,E,0
14.833,7,W,0
14.833,8,N,0
14.833,8,S,0
14.833,8,E,0
14.833,8,W,1
14.833,9,N,0
14.833,9,S,0
14.833,9,E,0
14.833,9,W,0
14.833,10,N,0
14.833,10,S,0
14.833,10,E,0
14.833,10,W,1
14.833,11,N,0
14.833,11,S,0
14.833,11,E,0
14.833,11,W,1
14.917,0,N,2
14.917,0,S,0
14.917,0,E,0
14.917,0,W,0
14.917,1,N,0
14.917,1,S,0
14.917,1,E,1
14.917,1,W,0
14.917,2,N,0
14.917,2,S,0
14.917,2,E,0
14.917,2,W,1
14.917,3,N,0
14.917,3,S,0
14.917,3,E,0
14.917,3,W,0
14.917,4,N,0
14.917,4,S,0
14.917,4,E,0
14.917,4,W,2
14.917,5,N,0
14.917,5,S,1
14.917,5,E,0
14.917,5,W,0
14.917,6,N,1
14.917,6,S,0
14.917,6,E,2
14.917,6,W,1
14.917,7,N,1
14.917,7,S,0
14.917,7,E,0
14.917,7,W,0
14.917,8,N,0
14.917,8,S,1
14.917,8,E,1
14.917,8,W,0
14.917,9,N,0
14.917,9,S,0
14.917,9,E,0
14.917,9,W,0
14.917,10,N,0
14.917,10,S,0
14.917,10,E,0
14.917,10,W,1
14.917,11,N,0
14.917,11,S,1
14.917,11,E,0
14.917,11,W,0
15.0,0,N,0
15.0,0,S,1
15.0,0,E,1
15.0,0,W,0
15.0,1,N,0
15.0,1,S,0
15.0,1,E,0
15.0,1,W,1
15.0,2,N,0
15.0,2,S,0
15.0,2,E,0
15.0,2,W,0
15.0,3,N,0
15.0,3,S,0
15.0,3,E,0
15.0,3,W,0
15.0,4,N,0
15.0,4,S,1
15.0,4,E,0
15.0,4,W,0
15.0,5,N,1
15.0,5,S,0
15.0,5,E,0
15.0,5,W,0
15.0,6,N,0
15.0,6,S,1
15.0,6,E,0
15.0,6,W,0
15.0,7,N,1
15.0,7,S,0
15.0,7,E,1
15.0,7,W,0
15.0,8,N,0
15.0,8,S,1
15.0,8,E,0
15.0,8,W,0
15.0,9,N,1
15.0,9,S,1
15.0,9,E,0
15.0,9,W,0
15.0,10,N,0
15.0,10,S,0
15.0,10,E,0
15.0,10,W,1
15.0,11,N,0
15.0,11,S,0
15.0,11,E,0
15.0,11,W,0
15.083,0,N,0
15.083,0,S,1
15.083,0,E,1
15.083,0,W,0
15.083,1,N,0
15.083,1,S,0
15.083,1,E,0
15.083,1,W,1
15.083,2,N,0
15.083,2,S,0
15.083,2,E,0
15.083,2,W,1
15.083,3,N,0
15.083,3,S,0
15.083,3,E,1
15.083,3,W,0
15.083,4,N,0
15.083,4,S,1
15.083,4,E,0
15.083,4,W,0
15.083,5,N,1
15.083,5,S,0
15.083,5,E,0
15.083,5,W,0
15.083,6,N,0
15.083,6,S,0
15.083,6,E,1
15.083,6,W,0
15.083,7,N,0
15.083,7,S,0
15.083,7,E,0
15.083,7,W,0
15.083,8,N,0
15.083,8,S,0
15.083,8,E,0
15.083,8,W,0
15.083,9,N,0
15.083,9,S,0
15.083,9,E,0
15.083,9,W,1
15.083,10,N,0
15.083,10,S,1
15.083,10,E,2
15.083,10,W,0
15.083,11,N,0
15.083,11,S,0
15.083,11,E,0
15.083,11,W,1
15.167,0,N,0
15.167,0,S,0
15.167,0,E,0
15.167,0,W,0
15.167,1,N,1
15.167,1,S,0
15.167,1,E,0
15.167,1,W,0
15.167,2,N,1
15.167,2,S,1
15.167,2,E,0
15.167,2,W,1
15.167,3,N,0
15.167,3,S,1
15.167,3,E,0
15.167,3,W,0
15.167,4,N,0
15.167,4,S,0
15.167,4,E,1
15.167,4,W,1
15.167,5,N,0
15.167,5,S,0
15.167,5,E,0
15.167,5,W,0
15.167,6,N,0
15.167,6,S,0
15.167,6,E,0
15.167,6,W,0
15.167,7,N,0
15.167,7,S,0
15.167,7,E,0
15.167,7,W,1
15.167,8,N,1
15.167,8,S,0
15.167,8,E,1
15.167,8,W,0
15.167,9,N,0
15.167,9,S,0
15.167,9,E,0
15.167,9,W,0
15.167,10,N,2
15.167,10,S,1
15.167,10,E,1
15.167,10,W,1
15.167,11,N,0
15.167,11,S,1
15.167,11,E,0
15.167,11,W,0
15.25,0,N,0
15.25,0,S,1
15.25,0,E,0
15.25,0,W,0
15.25,1,N,0
15.25,1,S,0
15.25,1,E,0
15.25,1,W,0
15.25,2,N,0
15.25,2,S,0
15.25,2,E,0
15.25,2,W,0
15.25,3,N,0
15.25,3,S,0
15.25,3,E,0
15.25,3,W,0
15.25,4,N,1
15.25,4,S,0
15.25,4,E,0
15.25,4,W,1
15.25,5,N,0
15.25,5,S,0
15.25,5,E,0
15.25,5,W,1
15.25,6,N,0
15.25,6,S,1
15.25,6,E,1
15.25,6,W,1
15.25,7,N,0
15.25,7,S,1
15.25,7,E,0
15.25,7,W,0
15.25,8,N,1
15.25,8,S,0
15.25,8,E,1
15.25,8,W,0
15.25,9,N,0
15.25,9,S,0
15.25,9,E,1
15.25,9,W,0
15.25,10,N,0
15.25,10,S,0
15.25,10,E,2
15.25,10,W,0
15.25,11,N,0
15.25,11,S,0
15.25,11,E,0
15.25,11,W,0
15.333,0,N,0
15.333,0,S,0
15.333,0,E,1
15.333,0,W,0
15.333,1,N,1
15.333,1,S,0
15.333,1,E,0
15.333,1,W,0
15.333,2,N,2
15.333,2,S,2
15.333,2,E,0
15.333,2,W,1
15.333,3,N,0
15.333,3,S,1
15.333,3,E,0
15.333,3,W,0
15.333,4,N,2
15.333,4,S,0
15.333,4,E,0
15.333,4,W,0
15.333,5,N,0
15.333,5,S,0
15.333,5,E,2
15.333,5,W,0
15.333,6,N,0
15.333,6,S,0
15.333,6,E,0
15.333,6,W,1
15.333,7,N,0
15.333,7,S,0
15.333,7,E,0
15.333,7,W,2
15.333,8,N,0
15.333,8,S,0
15.333,8,E,1
15.333,8,W,0
15.333,9,N,1
15.333,9,S,1
15.333,9,E,0
15.333,9,W,0
15.333,10,N,1
15.333,10,S,0
15.333,10,E,1
15.333,10,W,1
15.333,11,N,0
15.333,11,S,0
15.333,11,E,0
15.333,11,W,1
15.417,0,N,1
15.417,0,S,0
15.417,0,E,1
15.417,0,W,1
15.417,1,N,0
15.417,1,S,0
15.417,1,E,0
15.417,1,W,0
15.417,2,N,0
15.417,2,S,0
15.417,2,E,1
15.417,2,W,0
15.417,3,N,0
15.417,3,S,1
15.417,3,E,2
15.417,3,W,0
15.417,4,N,2
15.417,4,S,0
15.417,4,E,0
15.417,4,W,0
15.417,5,N,0
15.417,5,S,1
15.417,5,E,1
15.417,5,W,1
15.417,6,N,1
15.417,6,S,0
15.417,6,E,0
15.417,6,W,0
15.417,7,N,1
15.417,7,S,0
15.417,7,E,0
15.417,7,W,0
15.417,8,N,0
15.417,8,S,2
15.417,8,E,1
15.417,8,W,0
15.417,9,N,0
15.417,9,S,0
15.417,9,E,0
15.417,9,W,0
15.417,10,N,0
15.417,10,S,1
15.417,10,E,0
15.417,10,W,0
15.417,11,N,1
15.417,11,S,0
15.417,11,E,1
15.417,11,W,0
15.5,0,N,0
15.5,0,S,0
15.5,0,E,1
15.5,0,W,1
15.5,1,N,2
15.5,1,S,1
15.5,1,E,0
15.5,1,W,0
15.5,2,N,0
15.5,2,S,1
15.5,2,E,1
15.5,2,W,1
15.5,3,N,0
15.5,3,S,1
15.5,3,E,0
15.5,3,W,0
15.5,4,N,0
15.5,4,S,0
15.5,4,E,0
15.5,4,W,0
15.5,5,N,0
15.5,5,S,1
15.5,5,E,0
15.5,5,W,0
15.5,6,N,0
15.5,6,S,0
15.5,6,E,0
15.5,6,W,0
15.5,7,N,0
15.5,7,S,0
15.5,7,E,0
15.5,7,W,0
15.5,8,N,1
15.5,8,S,0
15.5,8,E,1
15.5,8,W,1
15.5,9,N,0
15.5,9,S,1
15.5,9,E,3
15.5,9,W,0
15.5,10,N,0
15.5,10,S,0
15.5,10,E,0
15.5,10,W,1
15.5,11,N,2
15.5,11,S,0
15.5,11,E,2
15.5,11,W,0
15.583,0,N,0
15.583,0,S,0
15.583,0,E,1
15.583,0,W,0
15.583,1,N,0
15.583,1,S,0
15.583,1,E,1
15.583,1,W,0
15.583,2,N,0
15.583,2,S,0
15.583,2,E,0
15.583,2,W,1
15.583,3,N,0
15.583,3,S,1
15.583,3,E,1
15.583,3,W,0
15.583,4,N,0
15.583,4,S,0
15.583,4,E,2
15.583,4,W,0
15.583,5,N,0
15.583,5,S,1
15.583,5,E,1
15.583,5,W,0
15.583,6,N,1
15.583,6,S,2
15.583,6,E,0
15.583,6,W,0
15.583,7,N,0
15.583,7,S,0
15.583,7,E,0
15.583,7,W,0
15.583,8,N,3
15.583,8,S,0
15.583,8,E,0
15.583,8,W,0
15.583,9,N,0
15.583,9,S,0
15.583,9,E,0
15.583,9,W,0
15.583,10,N,1
15.583,10,S,0
15.583,10,E,0
15.583,10,W,0
15.583,11,N,1
15.583,11,S,0
15.583,11,E,0
15.583,11,W,1
15.667,0,N,0
15.667,0,S,1
15.667,0,E,0
15.667,0,W,1
15.667,1,N,0
15.667,1,S,0
15.667,1,E,0
15.667,1,W,0
15.667,2,N,0
15.667,2,S,0
15.667,2,E,2
15.667,2,W,1
15.667,3,N,0
15.667,3,S,0
15.667,3,E,1
15.667,3,W,0
15.667,4,N,0
15.667,4,S,0
15.667,4,E,0
15.667,4,W,0
15.667,5,N,1
15.667,5,S,1
